Feature,Coefficient,Abs_Coefficient,Cumulative_Importance
GAM_L2_H3_focus_entropy,0.01877387207211345,0.01877387207211345,46.61969722173293
AttMap_L3_H4_10,-0.018769389985186194,0.018769389985186194,46.63391683188071
Spec_L1_H4_syntax,0.018768254987375776,0.018768254987375776,46.64813558215897
AttMap_L9_H4_110,-0.01876543236032629,0.01876543236032629,46.662352194026965
AttMap_L5_H10_112,-0.01876489620103692,0.01876489620103692,46.67656839970296
AttMap_L3_H5_250,0.018761990903480942,0.018761990903480942,46.69078240433785
AttMap_L3_H10_60,0.018760077879922045,0.018760077879922045,46.70499495967423
AttMap_L9_H6_209,-0.018754830080987148,0.018754830080987148,46.71920353930042
AttMap_L8_H8_360,0.018752854427970752,0.018752854427970752,46.73341062218028
AttMap_L2_H6_612,0.01875210094560954,0.01875210094560954,46.747617134225095
AttMap_L4_H11_163,-0.018742959450649136,0.018742959450649136,46.761816720712154
AttMap_L7_H5_358,0.018742788381480843,0.018742788381480843,46.77601617759793
AttMap_L9_H6_58,0.01874147431445015,0.01874147431445015,46.79021463895211
AttMap_L9_H10_313,0.01873448436420346,0.01873448436420346,46.80440780474966
AttMap_L6_H11_151,0.018724566528896324,0.018724566528896324,46.8185934568373
AttMap_L10_H2_407,0.01868565217330147,0.01868565217330147,46.832749627574394
AttMap_L5_H2_616,0.018682958718689555,0.018682958718689555,46.84690375776171
AttMap_L7_H2_564,0.018681272058647634,0.018681272058647634,46.86105661014254
AttMap_L5_H5_366,0.018681021972058707,0.018681021972058707,46.875209273058836
AttMap_L4_H3_63,-0.01866707856916251,0.01866707856916251,46.88935137251231
AttMap_L7_H1_211,-0.01865179174027676,0.01865179174027676,46.90348189072913
AttMap_L10_H2_212,0.018644463699177407,0.018644463699177407,46.91760685725313
AttMap_L8_H5_210,-0.018638041218166385,0.018638041218166385,46.9317269581328
AttMap_L10_H0_562,0.018637326599176135,0.018637326599176135,46.945846517620154
AttMap_L4_H0_117,-0.01863237578753332,0.01863237578753332,46.95996232639363
AttMap_L6_H5_460,0.018631484033848737,0.018631484033848737,46.9740774595783
AttMap_L3_H10_500,-0.01862953281545436,0.01862953281545436,46.9881911145282
AttMap_L9_H7_513,-0.01862805024482183,0.01862805024482183,47.00230364628889
AttMap_L0_H10_919,0.01862584321205054,0.01862584321205054,47.01641450601091
AttMap_L1_H7_450,-0.018617303574732878,0.018617303574732878,47.03051889613998
AttMap_L7_H2_114,-0.0186144715044352,0.0186144715044352,47.044621140704606
AttMap_L6_H11_254,0.01860251263081329,0.01860251263081329,47.058714325277364
AttMap_L10_H6_607,-0.018576534199094052,0.018576534199094052,47.07278782870058
AttMap_L9_H6_64,-0.01856708022961231,0.01856708022961231,47.08685416983665
GAM_L5_H11_sparsity,0.018565887811802458,0.018565887811802458,47.10091960760206
AttMap_L5_H3_253,-0.018559797786686604,0.018559797786686604,47.1149804315903
AttMap_L9_H4_465,-0.018557812081990647,0.018557812081990647,47.12903975121709
AttMap_L10_H4_363,0.018556542477497374,0.018556542477497374,47.14309810899692
AttMap_L10_H5_306,0.01855038783922166,0.01855038783922166,47.157151804048915
AttMap_L9_H0_216,-0.018548550659418267,0.018548550659418267,47.171204107261296
AttMap_L8_H8_57,0.018547561753849313,0.018547561753849313,47.18525566128302
AttMap_L7_H1_562,-0.018541882436291717,0.018541882436291717,47.19930291267788
AttMap_L0_H5_154,-0.01852553329357378,0.01852553329357378,47.21333777803164
AttMap_L5_H11_211,-0.018524279999735483,0.018524279999735483,47.227371693895314
GAM_L10_H1_sparsity,0.018523890515077808,0.018523890515077808,47.241405314687064
AttMap_L6_H5_511,0.01850388166184306,0.01850388166184306,47.25542377685657
AttMap_L9_H3_265,-0.018497781395038868,0.018497781395038868,47.26943761748986
AttMap_L8_H7_512,0.018492307807438,0.018492307807438,47.28344731135641
AttMap_L1_H10_250,-0.018492251502411926,0.018492251502411926,47.29745696256652
AttMap_L9_H0_562,0.018484669017955424,0.018484669017955424,47.31146086931861
AttMap_L10_H9_363,0.018484090986087016,0.018484090986087016,47.32546433815621
AttMap_L5_H11_115,0.018482903413473778,0.018482903413473778,47.33946690729383
AttMap_L11_H4_260,-0.018482232307313398,0.018482232307313398,47.353468968004286
AttMap_L9_H8_108,-0.01847883057862435,0.01847883057862435,47.367468451579526
AttMap_L4_H6_414,-0.018473907464877617,0.018473907464877617,47.3814642054247
AttMap_L10_H8_108,-0.018470493795396583,0.018470493795396583,47.39545737308838
AttMap_L8_H0_156,-0.0184653864140793,0.0184653864140793,47.40944667142165
AttMap_L1_H8_200,0.018462963565050047,0.018462963565050047,47.42343413421479
AttMap_L10_H0_512,0.018457635263085092,0.018457635263085092,47.43741756030898
AttMap_L8_H3_215,0.018455309724219937,0.018455309724219937,47.451399224584804
AttMap_L10_H6_110,0.01845422888669363,0.01845422888669363,47.46538007002272
AttMap_L4_H10_108,-0.018443943047989315,0.018443943047989315,47.4793531229529
AttMap_L0_H3_509,0.0184357563069163,0.0184357563069163,47.49331997364281
AttMap_L5_H8_362,0.018433662846926824,0.018433662846926824,47.50728523833632
AttMap_L2_H1_254,0.01841828228189343,0.01841828228189343,47.521238850779085
AttMap_L4_H7_216,-0.01841442691274313,0.01841442691274313,47.53518954241054
AttMap_L11_H3_413,-0.018413610023762985,0.018413610023762985,47.54913961517039
AttMap_L3_H0_102,0.018393814447193554,0.018393814447193554,47.56307469088548
AttMap_L8_H2_259,-0.018393107316311386,0.018393107316311386,47.577009230881224
AttMap_L10_H0_259,-0.018376039958046788,0.018376039958046788,47.590930840718826
AttMap_L10_H8_407,-0.018373136842366543,0.018373136842366543,47.60485025116831
AttMap_L4_H7_562,0.018372235388452583,0.018372235388452583,47.61876897868014
AttMap_L7_H7_310,-0.018369657024617073,0.018369657024617073,47.63268575283447
AttMap_L3_H8_307,-0.018355062881330455,0.018355062881330455,47.64659147052783
AttMap_L5_H8_358,-0.018348543128291376,0.018348543128291376,47.660492248883976
AttMap_L0_H10_450,-0.018344885355595246,0.018344885355595246,47.674390256127054
AttMap_L4_H11_464,-0.018342911215780234,0.018342911215780234,47.688286767770194
AttMap_L11_H2_260,-0.018342891028251797,0.018342891028251797,47.70218326411935
AttMap_L6_H5_215,0.018342608031760035,0.018342608031760035,47.716079546071555
AttMap_L7_H2_365,-0.018331862814033043,0.018331862814033043,47.72996768749245
AttMap_L9_H1_613,0.018328942100346787,0.018328942100346787,47.74385361619306
AttMap_L6_H6_716,0.01832742233855988,0.01832742233855988,47.757738393528584
AttMap_L5_H9_60,0.018324567454998688,0.018324567454998688,47.77162100801645
AttMap_L11_H2_308,-0.018314555289817073,0.018314555289817073,47.785496037330496
AttMap_L3_H10_305,0.01831347426299927,0.01831347426299927,47.799370247663205
AttMap_L6_H1_267,0.018308581415793532,0.018308581415793532,47.813240751195664
AttMap_L7_H3_412,-0.018306365218483445,0.018306365218483445,47.82710957574645
AttMap_L9_H2_62,0.018302655741812942,0.018302655741812942,47.84097559001345
AttMap_L10_H6_557,-0.018296879754395347,0.018296879754395347,47.85483722841692
AttMap_L4_H0_360,0.018296124928362818,0.018296124928362818,47.868698294967395
AttMap_L3_H10_104,-0.01828452432073961,0.01828452432073961,47.88255057294679
AttMap_L7_H2_311,-0.018273070405940915,0.018273070405940915,47.89639417348898
AttMap_L4_H0_563,-0.018271045701532047,0.018271045701532047,47.9102362401237
AttMap_L8_H10_115,-0.018268564972887986,0.018268564972887986,47.92407642736893
AttMap_L8_H3_413,-0.018262881052487454,0.018262881052487454,47.937912308500216
AttMap_L8_H8_61,0.018247409681022033,0.018247409681022033,47.95173646858617
AttMap_L3_H9_155,-0.01824431497968853,0.01824431497968853,47.96555828413954
AttMap_L9_H7_258,0.01824366590879181,0.01824366590879181,47.97937960795956
AttMap_L5_H5_162,-0.018239616173997247,0.018239616173997247,47.99319786371768
AttMap_L10_H4_260,0.018239425798270915,0.018239425798270915,48.007015975247974
AttMap_L9_H5_257,-0.018226651689285122,0.018226651689285122,48.02082440916754
AttMap_L7_H0_455,0.018223763562719826,0.018223763562719826,48.03463065505469
GAM_L10_H9_focus_entropy,0.01822312039852171,0.01822312039852171,48.04843641368337
AttMap_L9_H8_256,-0.018222404797929886,0.018222404797929886,48.06224163017608
AttMap_L3_H11_350,0.018222080115002107,0.018222080115002107,48.07604660069039
AttMap_L4_H11_210,0.01821739454241122,0.01821739454241122,48.0898480214348
AttMap_L8_H2_66,-0.01820970151233893,0.01820970151233893,48.10364361397229
AttMap_L8_H2_365,-0.018187754819200503,0.018187754819200503,48.117422579788254
